longitude,latitude,requested_time,geo_altitude,velocity,special_purpose_indicator,origin_country,id,departure_date
6.64518775009527,46.5971374511719,1664545443,1318.26,42.8226349876248,FALSE,NA,4b1b13_2022-09-30 15:40:03,2022-09-30
6.6728545398247,46.5851440429688,1664545503,1440.18,44.5165012885151,FALSE,NA,4b1b13_2022-09-30 15:40:03,2022-09-30
6.70179413586128,46.5870666503906,1664545563,1569.72,34.9291943840244,FALSE,NA,4b1b13_2022-09-30 15:40:03,2022-09-30
6.73033179306402,46.5921478271484,1664545623,1554.48,28.7582938654225,FALSE,NA,4b1b13_2022-09-30 15:40:03,2022-09-30
6.75377822503811,46.5972747802734,1664545683,1447.8,36.0294483154,FALSE,NA,4b1b13_2022-09-30 15:40:03,2022-09-30
6.77648776915015,46.6058807373047,1664545743,1577.34,33.3437504639226,FALSE,NA,4b1b13_2022-09-30 15:40:03,2022-09-30
6.79236602783203,46.6182954432601,1664545803,1653.54,20.4875344980721,FALSE,NA,4b1b13_2022-09-30 15:40:03,2022-09-30
6.80261379334985,46.6311492919922,1664545863,1615.44,38.445870177752,FALSE,NA,4b1b13_2022-09-30 15:40:03,2022-09-30
6.80683415110518,46.6376953125,1664545923,1607.82,39.6522542826631,FALSE,NA,4b1b13_2022-09-30 15:40:03,2022-09-30
6.81941986083984,46.6337507862156,1664545983,1569.72,48.7447566860581,FALSE,NA,4b1b13_2022-09-30 15:40:03,2022-09-30
6.82662963867188,46.6397094726562,1664546043,1516.38,52.266092621716,FALSE,NA,4b1b13_2022-09-30 15:40:03,2022-09-30
6.83644866943359,46.6460871292373,1664546103,1562.1,44.101385142878,FALSE,NA,4b1b13_2022-09-30 15:40:03,2022-09-30
6.84528629954268,46.6521148681641,1664546163,1623.06,41.8474186419295,FALSE,NA,4b1b13_2022-09-30 15:40:03,2022-09-30
6.85636138916016,46.6598200393935,1664546223,1645.92,39.2935546671388,FALSE,NA,4b1b13_2022-09-30 15:40:03,2022-09-30
6.88588714599609,46.6687580690545,1664546283,1684.02,45.9240329412039,FALSE,NA,4b1b13_2022-09-30 15:40:03,2022-09-30
6.91931003477515,46.6795806884766,1664546343,1714.5,46.7125350117752,FALSE,NA,4b1b13_2022-09-30 15:40:03,2022-09-30
